version 3, schema units_tables
Unit_ID(string)	Screen_Name(string)	Category(string)	Class(string)	MP_Cost_Early(int)	MP_Cost_Late(int)	Turns_to_Build(int)	Cost(int)	Upkeep(int)	Campaign_Map_Action_Points(int)	Enabled__x0023__True_x0020_Disabled__x0023__False(boolean)	unknown4(string)	Unit_Icon_Path(string)	Unit_Info_Pic_Path(string)	Localisation_Key(string)	Region_IDRef(optstring)	Unit_Limit(int)	MP_Category(string)	Early_Availability(boolean)	Related_with_x0020_Early_x0020_availability(boolean)	Late_Availability(boolean)	unknown9(int)	Garrison_Availability(boolean)	MP_Unit_Limit(int)
"nan_huron_medicine_men"	"Medicine Men"	"infantry"	"infantry_elite"	730	640	2	850	210	26	true	"infantry_tribal"	"Native_American_MedicineMan_icon_inft"	"Native_American_MedicineMan_info_inft"	"native_american_medicine_men"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"nan_huron_mounted_lancers"	"Lancers"	"cavalry"	"cavalry_lancers"	540	480	1	650	160	28	true	"cavalry_generic"	"Native_American_Mounted_Braves_icon_cavl"	"Native_American_Mounted_Braves_info_cavl"	"native_american_mounted_lancers"	"americas"	0	"mp_cavalry"	true	true	true	0	false	0
"nan_huron_mounted_musketeers"	"Mounted Tribal Gunners"	"cavalry"	"cavalry_missile"	480	420	1	1300	320	28	true	"cavalry_generic"	"Native_American_Mounted_Braves_icon_cavm"	"Native_American_Mounted_Braves_info_cavm"	"native_american_musketeers"	"americas"	0	"mp_cavalry"	false	false	true	0	false	0
"nan_huron_musketeers"	"Musketmen"	"infantry"	"infantry_irregulars"	630	550	1	1660	410	25	true	"infantry_musketeers"	"Native_American_Archers_icon_infm"	"Native_American_Archers_info_infm"	"native_american_musketeers"	"americas"	0	"mp_infantry"	false	false	true	0	false	0
"nan_huron_ojibwa_horse_warriors"	"Ojibwa Horse Warriors"	"cavalry"	"cavalry_missile"	730	640	1	830	200	28	true	"cavalry_generic"	"Huron_ojibwa_horse_Warriors"	"Huron_ojibwa_horse_Warriors_info_cavb"	"ojibwa_horse_warriors"	"americas"	0	"mp_cavalry"	false	false	true	0	false	0
"nan_huron_ojibwa_warriors"	"Ojibwa Warriors"	"infantry"	"infantry_melee"	700	610	1	810	200	24	true	"infantry_warrior_native"	"Huron_Ojibwa_Warriors"	"Huron_Ojibwa_Warriors_info_inft"	"tribal_ojibwa_warriors"	"americas"	0	"mp_infantry"	false	true	true	0	false	0
"nan_huron_petun_wolf_warriors"	"Petun Wolf Warriors"	"infantry"	"infantry_melee"	860	750	1	970	240	24	true	"infantry_warrior_native"	"Huron_Petun_Wolf_Warriors"	"Huron_Petun_Wolf_Warriors_info_inft"	"petun_wolf_warriors"	"americas"	0	"mp_infantry"	false	true	true	0	false	0
"nan_huron_tribesmen"	"Tribesmen"	"infantry"	"infantry_militia"	280	250	1	360	90	25	true	"infantry_generic"	"Native_american_braves_icon_inft"	"Native_american_braves_info_inft"	"native_american_tribesmen"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"nan_huron_warriors"	"Warriors"	"infantry"	"infantry_melee"	530	460	1	640	160	24	true	"infantry_warrior_native"	"Native_American_Mounted_Braves_icon_inft"	"Native_American_Mounted_Braves_info_inft"	"native_american_warriors"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"nan_iroquois_archers"	"Bowmen"	"infantry"	"infantry_skirmishers"	620	540	1	720	180	26	true	"infantry_bowmen"	"Native_American_Archers_icon_infb"	"Native_American_Archers_bow"	"native_american_archers"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"nan_iroquois_armed_citizenry"	"Armed Tribesmen"	"infantry"	"infantry_mob"	220	190	0	640	160	24	true	"infantry_citizen"	"Native_american_braves_icon_infp"	"Native_american_braves_info_infp"	"armed_citizenry_africa"	"global"	0	"mp_infantry"	false	false	false	0	true	0
"nan_iroquois_artillery"	"Artillery"	"artillery"	"artillery_fixed"	570	550	2	730	180	22	true	"artillery_generic"	"euro_cannon_09_icon"	"Native_American_Archers_info_ar09"	"native_american_artillery"	"americas"	0	"mp_artillery"	false	true	true	0	false	0
"nan_iroquois_elite"	"Warrior Society"	"infantry"	"infantry_elite"	800	700	2	910	220	26	true	"infantry_warrior_native"	"Native_American_Elite_icon_inft"	"Native_American_elite_axe"	"native_american_elite"	"americas"	0	"mp_infantry"	true	false	true	0	false	0
"nan_iroquois_generals_bodyguard"	"Chief's Bodyguard"	"cavalry"	"general"	540	480	1	1020	250	29	true	"general"	"Native_American_Chief_icon_cavt"	"Native_American_Chief_info_cavt"	"native_american_generals_bodyguard"	"global"	0	"mp_cavalry"	true	true	true	0	false	0
"nan_iroquois_medicine_men"	"Medicine Men"	"infantry"	"infantry_elite"	730	640	2	850	210	26	true	"infantry_tribal"	"Native_American_MedicineMan_icon_inft"	"Native_American_MedicineMan_info_inft"	"native_american_medicine_men"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"nan_iroquois_mohawk_elite_warriors"	"Mohawk Elite Warriors"	"infantry"	"infantry_elite"	810	710	2	920	230	26	true	"infantry_warrior_native"	"Iroquois_Mohawk_Elite_Warriors"	"Iroquois_Mohawk_Elite_Warriors_info_infb"	"mohawk_elite_warriors"	"americas"	0	"mp_infantry"	false	false	true	0	false	0
"nan_iroquois_mounted_lancers"	"Lancers"	"cavalry"	"cavalry_lancers"	540	480	1	650	160	28	true	"cavalry_generic"	"Native_American_Mounted_Braves_icon_cavl"	"Native_American_Mounted_Braves_info_cavl"	"native_american_mounted_lancers"	"americas"	0	"mp_cavalry"	true	true	true	0	false	0
"nan_iroquois_mounted_musketeers"	"Mounted Tribal Gunners"	"cavalry"	"cavalry_missile"	480	420	1	1300	320	28	true	"cavalry_generic"	"Native_American_Mounted_Braves_icon_cavm"	"Native_American_Mounted_Braves_info_cavm"	"native_american_musketeers"	"americas"	0	"mp_cavalry"	false	false	true	0	false	0
"nan_iroquois_musketeers"	"Musketmen"	"infantry"	"infantry_irregulars"	630	550	1	1660	410	25	true	"infantry_musketeers"	"Native_American_Archers_icon_infm"	"Native_American_Archers_info_infm"	"native_american_musketeers"	"americas"	0	"mp_infantry"	false	false	true	0	false	0
"nan_iroquois_onondaga_fire_keepers"	"Onondaga Fire Keepers"	"cavalry"	"cavalry_missile"	850	740	1	2140	530	28	true	"cavalry_generic"	"Iroquois_onondaga_fire_keepers"	"Iroquois_onondaga_fire_keepers_info_cavm"	"onondaga_fire_keepers"	"americas"	0	"mp_cavalry"	false	false	true	0	false	0
"nan_iroquois_tribesmen"	"Tribesmen"	"infantry"	"infantry_militia"	280	250	1	360	90	25	true	"infantry_generic"	"Native_american_braves_icon_inft"	"Native_american_braves_info_inft"	"native_american_tribesmen"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"nan_iroquois_warriors"	"Warriors"	"infantry"	"infantry_melee"	530	460	1	640	160	24	true	"infantry_warrior_native"	"Native_American_Mounted_Braves_icon_inft"	"Native_American_Mounted_Braves_info_inft"	"native_american_warriors"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"nan_iroquois_winnebago_warriors"	"Winnebago Warriors"	"infantry"	"infantry_melee"	840	740	1	950	230	24	true	"infantry_warrior_native"	"Iroquois_Winnebago_Warriors"	"Iroquois_Winnebago_Warriors_info_inft"	"winnebago_warriors"	"americas"	0	"mp_infantry"	false	true	true	0	false	0
"nan_plains_archers"	"Bowmen"	"infantry"	"infantry_skirmishers"	620	540	1	720	180	26	true	"infantry_bowmen"	"Native_American_Archers_icon_infb"	"Native_American_Archers_bow"	"native_american_archers"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"nan_plains_armed_citizenry"	"Armed Tribesmen"	"infantry"	"infantry_mob"	220	190	0	0	0	24	true	"infantry_citizen"	"Native_american_braves_icon_infp"	"Native_american_braves_info_infp"	"armed_citizenry_africa"	"global"	0	"mp_infantry"	false	false	false	0	true	0
"nan_plains_artillery"	"Artillery"	"artillery"	"artillery_fixed"	570	550	2	1640	410	22	true	"artillery_generic"	"euro_cannon_09_icon"	"Native_American_Archers_info_ar09"	"native_american_artillery"	"americas"	0	"mp_artillery"	false	true	true	0	false	0
"nan_plains_blackfoot_blood_warriors"	"Blackfoot Blood Warriors"	"infantry"	"infantry_melee"	660	580	1	780	190	24	true	"infantry_warrior_native"	"Plains_Blackfoot_Blood_Warriors"	"Plains_Blackfoot_Blood_Warriors_info_inft"	"blackfoot_blood_warriors"	"americas"	0	"mp_infantry"	false	true	true	0	false	0
"nan_plains_cheyenne_dog_soldiers"	"Cheyenne Dog Soldiers"	"dragoons"	"dragoons"	950	840	1	2360	590	28	true	"cavalry_generic"	"Plains_Cheyenne_Dog_Soldiers"	"Plains_Cheyenne_Dog_Soldiers_info_cavm"	"cheyenne_dog_soldiers"	"americas"	0	"mp_cavalry"	false	false	true	0	false	0
"nan_plains_comanche_mounted_warriors"	"Comanche Mounted Warriors"	"cavalry"	"cavalry_missile"	650	570	1	1700	420	28	true	"cavalry_generic"	"Plains_Comanche_Mounted_Warriors"	"Plains_Comanche_Mounted_Warriors_info_cavm"	"comanche_mounted_warriors"	"americas"	0	"mp_cavalry"	false	false	true	0	false	0
"nan_plains_elite"	"Warrior Society"	"infantry"	"infantry_elite"	800	700	2	910	220	26	true	"infantry_warrior_native"	"Native_American_Elite_icon_inft"	"Native_American_elite_axe"	"native_american_elite"	"americas"	0	"mp_infantry"	true	false	true	0	false	0
"nan_plains_generals_bodyguard"	"Chief's Bodyguard"	"cavalry"	"general"	540	480	1	1020	250	29	true	"general"	"Native_American_Chief_icon_cavt"	"Native_American_Chief_info_cavt"	"native_american_generals_bodyguard"	"global"	0	"mp_cavalry"	true	true	true	0	false	0
"nan_plains_medicine_men"	"Medicine Men"	"infantry"	"infantry_elite"	730	640	2	850	210	26	true	"infantry_tribal"	"Native_American_MedicineMan_icon_inft"	"Native_American_MedicineMan_info_inft"	"native_american_medicine_men"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"nan_plains_mounted_lancers"	"Lancers"	"cavalry"	"cavalry_lancers"	540	480	1	650	160	28	true	"cavalry_generic"	"Native_American_Mounted_Braves_icon_cavl"	"Native_American_Mounted_Braves_info_cavl"	"native_american_mounted_lancers"	"americas"	0	"mp_cavalry"	true	true	true	0	false	0
"nan_plains_mounted_musketeers"	"Mounted Tribal Gunners"	"cavalry"	"cavalry_missile"	480	420	1	1300	320	28	true	"cavalry_generic"	"Native_American_Mounted_Braves_icon_cavm"	"Native_American_Mounted_Braves_info_cavm"	"native_american_musketeers"	"americas"	0	"mp_cavalry"	false	false	true	0	false	0
"nan_plains_musketeers"	"Musketmen"	"infantry"	"infantry_irregulars"	630	550	1	1660	410	25	true	"infantry_musketeers"	"Native_American_Archers_icon_infm"	"Native_American_Archers_info_infm"	"native_american_musketeers"	"americas"	0	"mp_infantry"	false	false	true	0	false	0
"nan_plains_tribesmen"	"Tribesmen"	"infantry"	"infantry_militia"	280	250	1	360	90	25	true	"infantry_generic"	"Native_american_braves_icon_inft"	"Native_american_braves_info_inft"	"native_american_tribesmen"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"nan_plains_warriors"	"Warriors"	"infantry"	"infantry_melee"	530	460	1	640	160	24	true	"infantry_warrior_native"	"Native_American_Mounted_Braves_icon_inft"	"Native_American_Mounted_Braves_info_inft"	"native_american_warriors"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"nan_pueblo_apache_mescalero_warriors"	"Apache Mescalero Warriors"	"cavalry"	"cavalry_missile"	730	640	1	830	200	28	true	"cavalry_generic"	"Pueblo_Apache_Mescalero_Warriors"	"Pueblo_Apache_Mescalero_Warriors_info_cavb"	"apache_mescalero_warriors"	"americas"	0	"mp_cavalry"	false	false	true	0	false	0
"nan_pueblo_archers"	"Bowmen"	"infantry"	"infantry_skirmishers"	620	540	1	720	180	26	true	"infantry_bowmen"	"Native_American_Archers_icon_infb"	"Native_American_Archers_bow"	"native_american_archers"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"nan_pueblo_armed_citizenry"	"Armed Tribesmen"	"infantry"	"infantry_mob"	220	190	0	0	0	24	true	"infantry_citizen"	"Native_american_braves_icon_infp"	"Native_american_braves_info_infp"	"armed_citizenry_africa"	"global"	0	"mp_infantry"	false	false	false	0	true	0
"nan_pueblo_artillery"	"Artillery"	"artillery"	"artillery_fixed"	570	550	2	1640	410	22	true	"artillery_generic"	"euro_cannon_09_icon"	"Native_American_Archers_info_ar09"	"native_american_artillery"	"americas"	0	"mp_artillery"	false	true	true	0	false	0
"nan_pueblo_crow_horse_warriors"	"Crow Horse Warriors"	"cavalry"	"cavalry_irregular"	860	760	1	980	240	28	true	"cavalry_generic"	"Pueblo_crow_horse_warriors"	"Pueblo_crow_horse_warriors_info_cavb"	"crow_horse_warriors"	"americas"	0	"mp_cavalry"	false	true	true	0	false	0
"nan_pueblo_elite"	"Warrior Society"	"infantry"	"infantry_elite"	800	700	2	910	220	26	true	"infantry_warrior_native"	"Native_American_Elite_icon_inft"	"Native_American_elite_axe"	"native_american_elite"	"americas"	0	"mp_infantry"	true	false	true	0	false	0
"nan_pueblo_generals_bodyguard"	"Chief's Bodyguard"	"cavalry"	"general"	540	480	1	1020	250	29	true	"general"	"Native_American_Chief_icon_cavt"	"Native_American_Chief_info_cavt"	"native_american_generals_bodyguard"	"global"	0	"mp_cavalry"	true	true	true	0	false	0
"nan_pueblo_medicine_men"	"Medicine Men"	"infantry"	"infantry_elite"	730	640	2	850	210	26	true	"infantry_tribal"	"Native_American_MedicineMan_icon_inft"	"Native_American_MedicineMan_info_inft"	"native_american_medicine_men"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"nan_pueblo_mounted_lancers"	"Lancers"	"cavalry"	"cavalry_lancers"	540	480	1	650	160	28	true	"cavalry_generic"	"Native_American_Mounted_Braves_icon_cavl"	"Native_American_Mounted_Braves_info_cavl"	"native_american_mounted_lancers"	"americas"	0	"mp_cavalry"	true	true	true	0	false	0
"nan_pueblo_mounted_musketeers"	"Mounted Tribal Gunners"	"cavalry"	"cavalry_missile"	480	420	1	1300	320	28	true	"cavalry_generic"	"Native_American_Mounted_Braves_icon_cavm"	"Native_American_Mounted_Braves_info_cavm"	"native_american_musketeers"	"americas"	0	"mp_cavalry"	false	false	true	0	false	0
"nan_pueblo_musketeers"	"Musketmen"	"infantry"	"infantry_irregulars"	630	550	1	1660	410	25	true	"infantry_musketeers"	"Native_American_Archers_icon_infm"	"Native_American_Archers_info_infm"	"native_american_musketeers"	"americas"	0	"mp_infantry"	false	false	true	0	false	0
"nan_pueblo_navajo_scout_warriors"	"Navajo Scout Warriors"	"cavalry"	"cavalry_missile"	660	580	1	770	190	28	true	"cavalry_generic"	"Pueblo_Navajo_Scout_Warriors"	"Pueblo_Navajo_Scout_Warriors_info_cavb"	"navajo_scout_warriors"	"americas"	0	"mp_cavalry"	false	true	true	0	false	0
"nan_pueblo_tribesmen"	"Tribesmen"	"infantry"	"infantry_militia"	280	250	1	360	90	25	true	"infantry_generic"	"Native_american_braves_icon_inft"	"Native_american_braves_info_inft"	"native_american_tribesmen"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"nan_pueblo_warriors"	"Warriors"	"infantry"	"infantry_melee"	530	460	1	640	160	24	true	"infantry_warrior_native"	"Native_American_Mounted_Braves_icon_inft"	"Native_American_Mounted_Braves_info_inft"	"native_american_warriors"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"native_american_archers"	"Bowmen"	"infantry"	"infantry_skirmishers"	700	620	1	910	220	26	true	"infantry_bowmen"	"Native_American_Archers_icon_infb"	"Native_American_Archers_bow"	"native_american_archers"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"native_american_archers_auxiliary"	"Native Bowmen Auxiliary"	"infantry"	"infantry_skirmishers"	710	630	1	920	230	26	true	"infantry_bowmen"	"Native_American_Musketeer_icon_infb"	"Native_American_Musketeer_info_infb"	"native_american_archers_auxiliary"	"americas"	0	"mp_infantry"	false	false	false	0	false	0
"native_american_artillery"	"Native Artillery"	"artillery"	"artillery_fixed"	570	550	2	820	200	22	true	"artillery_generic"	"euro_cannon_09_icon"	"Native_American_Archers_info_ar09"	"native_american_artillery"	"americas"	0	"mp_artillery"	true	true	false	0	false	0
"native_american_elite"	"Warrior Society"	"infantry"	"infantry_elite"	550	480	2	740	180	26	true	"infantry_warrior_native"	"Native_American_Elite_icon_inft"	"Native_American_elite_axe"	"native_american_elite"	"americas"	0	"mp_infantry"	true	false	true	0	false	0
"native_american_generals_bodyguard"	"Chief's Bodyguard"	"cavalry"	"general"	630	550	1	1230	300	29	true	"general"	"Native_American_Chief_icon_cavt"	"Native_American_Chief_info_cavt"	"native_american_generals_bodyguard"	"global"	0	"mp_cavalry"	true	true	true	0	false	0
"native_american_medicine_men"	"Medicine Men"	"infantry"	"infantry_elite"	510	450	2	690	170	26	true	"infantry_tribal"	"Native_American_MedicineMan_icon_inft"	"Native_American_MedicineMan_info_inft"	"native_american_medicine_men"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"native_american_mounted_lancers"	"Native American Lancers"	"cavalry"	"cavalry_lancers"	550	490	1	740	180	28	true	"cavalry_generic"	"Native_American_Mounted_Braves_icon_cavl"	"Native_American_Mounted_Braves_info_cavl"	"native_american_mounted_lancers"	"americas"	0	"mp_cavalry"	true	true	true	0	false	0
"native_american_mounted_musketeers"	"Mounted Tribal Gunners"	"cavalry"	"cavalry_missile"	440	380	1	600	150	28	true	"cavalry_generic"	"Native_American_Mounted_Braves_icon_cavm"	"Native_American_Mounted_Braves_info_cavm"	"native_american_musketeers"	"americas"	0	"mp_cavalry"	true	false	true	0	false	0
"native_american_mounted_musketeers_auxiliary"	"Mounted Tribal Auxiliary"	"cavalry"	"cavalry_missile"	470	410	1	640	160	28	true	"cavalry_generic"	"Native_American_Musketeer_icon_cavm"	"Native_American_Musketeer_info_cavm"	"native_american_mounted_musketeers_auxiliary"	"americas"	0	"mp_cavalry"	false	false	false	0	false	0
"native_american_musketeers"	"Musketmen"	"infantry"	"infantry_irregulars"	600	520	1	790	190	25	true	"infantry_musketeers"	"Native_American_Archers_icon_infm"	"Native_American_Archers_info_infm"	"native_american_musketeers"	"americas"	0	"mp_infantry"	true	false	true	0	false	0
"native_american_musketeers_auxiliary"	"Native Musketmen Auxiliary"	"infantry"	"infantry_irregulars"	600	530	1	800	200	24	true	"infantry_musketeers"	"Native_American_Musketeer_icon_infm"	"Native_American_Musketeer_info_infm"	"native_american_mounted_musketeers_auxiliary"	"americas"	0	"mp_infantry"	false	false	false	0	false	0
"native_american_tribesmen"	"Native American Tribesmen"	"infantry"	"infantry_militia"	420	370	1	590	140	25	true	"infantry_generic"	"Native_american_braves_icon_inft"	"Native_american_braves_info_inft"	"native_american_tribesmen"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"native_american_tribesmen_auxiliary"	"Native Tribesmen Auxiliary"	"infantry"	"infantry_militia"	660	580	1	870	210	24	true	"infantry_generic"	"Native_american_braves_icon_inft"	"Native_american_braves_info_inft"	"native_american_tribesmen_auxiliary"	"americas"	0	"mp_infantry"	false	false	false	0	false	0
"native_american_warriors"	"Native American Warriors"	"infantry"	"infantry_melee"	610	530	1	810	200	24	true	"infantry_warrior_native"	"Native_American_Mounted_Braves_icon_inft"	"Native_American_Mounted_Braves_info_inft"	"native_american_warriors"	"americas"	0	"mp_infantry"	true	true	true	0	false	0
"native_american_warriors_auxiliary"	"Native Warrior Auxiliary"	"infantry"	"infantry_melee"	610	530	1	810	200	24	true	"infantry_warrior_native"	"Native_American_Musketeer_icon_inft"	"Native_American_Musketeer_info_inft"	"native_american_warriors_auxiliary"	"americas"	0	"mp_infantry"	false	false	false	0	false	0
"netherlands_holland_guard"	"Holland Guard"	"infantry"	"infantry_elite"	1280	1240	2	1620	400	24	true	"infantry_guard"	"Netherlands_Holland_Guards_icon_infm"	"Netherlands_Holland_Guards_info_infm"	"netherlands_holland_guard"	"holland_home_regions"	6	"mp_infantry"	false	true	true	0	false	0
"netherlands_horse_guards"	"Horse Guards"	"cavalry"	"cavalry_heavy"	1070	950	2	1300	320	28	true	"cavalry_household"	"Netherlands_Horse_Guards_icon_cavs"	"Netherlands_Horse_Guards_info_cavs"	"household_cavalry"	"holland_home_regions"	6	"mp_cavalry"	false	true	true	0	false	0
"netherlands_swiss_infantry"	"Swiss Infantry"	"infantry"	"infantry_line"	980	890	2	1240	310	24	true	"infantry_generic"	"Euro_Superior_Line_Infantry"	"euro_superior_line_infantry"	"euro_line_infantry"	"holland_home_regions"	6	"mp_infantry"	true	true	true	0	false	4
"nizam_I_cedit_infantry"	"Nizam-I Cedit Infantry"	"infantry"	"infantry_line"	960	870	1	1210	300	24	true	"infantry_generic"	"Ottoman_Nizam_y_cedid_Infantry_icon_infm"	"Ottoman_Nizam_y_cedid_Infantry_info_infm"	"nizam_I_cedit_infantry"	"global"	0	"mp_infantry"	false	false	true	0	false	0
"nizam_I_cedit_light_infantry"	"Nizam-I Cedit Light Infantry"	"infantry"	"infantry_light"	620	550	1	810	200	25	true	"infantry_generic"	"ottoman_nizam_y_cedid_light_infantry_icon_infm"	"ottoman_nizam_y_cedid_light_infantry_info_infm"	"nizam_I_cedit_infantry"	"global"	0	"mp_infantry"	false	false	true	0	false	0
"nizam_I_cedit_rifles"	"Nizam-I Cedit Rifles"	"infantry"	"infantry_light"	820	720	2	1030	250	25	true	"infantry_riflemen"	"ottoman_nizam_y_cedid_rifles_icon_infr"	"ottoman_nizam_y_cedid_rifles_info_infr"	"nizam_I_cedit_infantry"	"global"	0	"mp_infantry"	false	false	true	0	false	0
"norwegian_ski_troops"	"Mountain Troops"	"infantry"	"infantry_skirmishers"	630	560	1	830	200	25	true	"infantry_mountain"	"norwegian_ski_troops_icon_infr"	"norwegian_ski_troops_info_infm"	"norwegian_ski_troops"	"norway"	0	"mp_infantry"	false	false	false	0	false	0
"ottoman_generals_bodyguard"	"General's Bodyguard"	"cavalry"	"general"	420	370	1	810	200	29	true	"general_ottoman"	"ottoman_general_icon_cavg"	"ottoman_general_sword"	"euro_generals_bodyguard"	"global"	0	"mp_cavalry"	true	true	true	0	false	0
"ottoman_great_cannon"	"Great Cannon"	"artillery"	"artillery_fixed"	2190	1920	3	2160	540	20	true	"artillery_great_cannon"	""	"placeholder"	"sp_ed_organ_gun"	"anatolia"	0	"mp_artillery"	false	false	false	0	false	0
"ottoman_medium_galley"	"Galley"	"naval_galley"	"naval_medium_galley"	400	330	1	440	110	78	true	"naval_captain"	"galley"	"galley"	"medium_galley"	"galleys"	0	"mp_naval_line_of_battle"	true	true	true	0	false	0
"over_1st_rate"	"Heavy First Rate"	"naval_line_of_battle"	"naval_over_first_rate"	4100	3380	4	3980	990	78	true	"naval_captain"	"sub1st_rate"	"4d"	"over_1st_rate"	"global"	0	"mp_naval_line_of_battle"	false	false	true	15	false	0
"over_1st_rate_american"	"Heavy First Rate"	"naval_line_of_battle"	"naval_over_first_rate"	4310	3550	4	4010	1000	78	true	"naval_captain"	"sub1st_rate"	"4d"	"over_1st_rate"	"global"	0	"mp_naval_line_of_battle"	false	false	true	15	false	0
"over_1st_rate_british"	"Heavy First Rate"	"naval_line_of_battle"	"naval_over_first_rate"	4380	3610	4	4040	1010	78	true	"naval_captain"	"sub1st_rate"	"4d"	"over_1st_rate"	"global"	0	"mp_naval_line_of_battle"	false	false	true	15	false	0
"over_1st_rate_french"	"Heavy First Rate"	"naval_line_of_battle"	"naval_over_first_rate"	4170	3440	4	4070	1010	78	true	"naval_captain"	"sub1st_rate"	"4d"	"over_1st_rate"	"global"	0	"mp_naval_line_of_battle"	false	false	true	15	false	0
"over_1st_rate_russian"	"Heavy First Rate"	"naval_line_of_battle"	"naval_over_first_rate"	4100	3380	4	3960	990	78	true	"naval_captain"	"sub1st_rate"	"4d"	"over_1st_rate"	"global"	0	"mp_naval_line_of_battle"	false	false	true	15	false	0
"over_1st_rate_spanish"	"Heavy First Rate"	"naval_line_of_battle"	"naval_over_first_rate"	4100	3380	4	3970	990	78	true	"naval_captain"	"sub1st_rate"	"4d"	"over_1st_rate"	"global"	0	"mp_naval_line_of_battle"	false	false	true	15	false	0
"pandours"	"Pandours"	"infantry"	"infantry_irregulars"	540	470	1	720	180	25	true	"infantry_generic"	"Pandours_icon_infm"	"Pandours_info_infm"	"azzars"	"balkans"	0	"mp_infantry"	false	false	false	0	false	0
"pirates"	"Buccaneers"	"infantry"	"infantry_melee"	560	490	1	740	180	24	true	"infantry_generic"	"Euro_Pirate_icon_infs"	"Euro_Pirate_info_infs"	"east_ethnic_swordsmen"	"global"	6	"mp_infantry"	false	false	false	0	false	0
"pr_custom_pistol_unit"	"Laurence is a pest"	"infantry"	"infantry_line"	0	0	0	0	0	24	true	"infantry_generic"	"wibble wibble"	"placeholder"	"euro_light_infantry"	"global"	0	"mp_infantry"	false	false	false	0	false	0
"pr_custom_sword_unit"	"Tully Must Die"	"infantry"	"infantry_melee"	0	0	0	0	0	24	true	"infantry_generic"	"wibble"	"placeholder"	"euro_carabiniers"	"global"	0	"mp_infantry"	false	false	false	0	false	0
"prussian_garde_du_corp"	"Garde du Corps"	"cavalry"	"cavalry_heavy"	1180	1040	2	1410	350	28	true	"cavalry_household"	"Prussia_Garde_du_Corp_icon_cavs"	"Prussia_Garde_du_Corp_info_cavs"	"household_cavalry"	"prussia_home_regions"	6	"mp_cavalry"	false	true	true	0	false	0
"prussian_grenadiers"	"Grenadiers"	"infantry"	"infantry_grenadiers"	650	720	1	1030	250	24	true	"infantry_grenadiers"	"Prussia_Grenadiers_icon_infm"	"Prussia_Grenadiers_info_infm"	"euro_grenadiers"	"global"	0	"mp_infantry"	false	true	true	0	false	0
"prussian_life_guard"	"Life Guard"	"infantry"	"infantry_elite"	1370	1320	2	1690	420	24	true	"infantry_guard"	"Prussia_Leib_Grenadiers_icon_infm"	"Prussia_Leib_Grenadiers_info_infm"	"guard_infantry"	"prussia_home_regions"	6	"mp_infantry"	false	true	true	0	false	0
"puckle_gun"	"Puckle Guns"	"artillery"	"artillery_foot"	580	510	1	790	190	23	true	"artillery_puckle_gun"	"euro_puckle_gun"	"euro_artillery_info_puck"	"puckle_gun"	"global"	6	"mp_artillery"	false	false	true	0	false	0
"rapparees"	"Rapparees"	"infantry"	"infantry_irregulars"	380	330	1	520	130	25	true	"naval_captain"	"Euro_Guerillas"	"guerillas"	"azzars"	"global"	0	"mp_infantry"	false	false	false	0	false	0
"razee"	"Razee"	"naval_frigate"	"naval_razee"	1650	1360	2	2030	500	83	true	"naval_captain"	"razee"	"razee"	"razee"	"global"	0	"mp_naval_line_of_battle"	false	false	true	0	false	0
"razee_british"	"Razee"	"naval_frigate"	"naval_razee"	1650	1360	2	2080	520	83	true	"naval_captain"	"razee"	"razee"	"razee"	"global"	0	"mp_naval_line_of_battle"	false	false	true	0	false	0
"regiment_horse_light"	"P/H Light Horse"	"cavalry"	"cavalry_light"	530	470	1	710	170	28	true	"infantry_generic"	"euro_regiment_of_horse"	"euro_regiment_of_horse"	"euro_light_cavalry"	"europe"	0	"mp_cavalry"	false	false	false	0	false	0
"revolutionary_guard"	"Revolutionary Guard"	"infantry"	"infantry_elite"	1250	1210	2	1590	390	24	true	"infantry_generic"	"Euro_Republican_Guard"	"euro_republican_guard"	"revolutionary_guard"	"europe"	6	"mp_infantry"	false	true	false	0	false	0
"revolutionary_infantry"	"Volunteer Revolutionary Infantry"	"infantry"	"infantry_militia"	710	650	1	940	230	24	true	"infantry_generic"	"Euro_Republican_Conscript_Infantry"	"euro_republican_conscript_infantry"	"revolutionary_guard"	"europe"	0	"mp_infantry"	false	true	false	0	false	0
